Sys_time,laccx,y,z,lacc_accu,grax,y,z,gra_accu,gyrx,y,z,gyr_accu,accx,y,z,acc_accu,magx,y,z,mag_accu,ori,rv_x,rv_y,rv_z,rv_s,rv_head_acc,rv_accu,gamerv_x,gamerv_y,gamerv_z,gamerv_s,gamerv_accu,lon,lat,speed,bearing,gps_time,step
1649404154276,0.5132,1.0991,-0.7413,3.00,-0.1475,1.9687,9.6059,3.00,0.0643,-0.4997,-0.3714,3.00,0.2292,2.6539,10.1115,3.00,-29.7680,-5.1118,-47.9338,3.00,75.5492,0.0833,-0.0566,-0.6546,0.7492,0.00,3.00,0.0724,-0.0707,-0.7464,0.6577,3.00,116.331506,39.950870,1.3000,79.0000,1649404153000,0.0
1649404154296,0.2916,0.6697,0.5038,3.00,-0.0624,1.9834,9.6038,3.00,0.0643,-0.4997,-0.3714,3.00,0.1191,2.3594,10.4299,3.00,-29.9388,-5.2338,-47.7630,3.00,79.3865,0.0808,-0.0609,-0.6568,0.7472,0.00,3.00,0.0693,-0.0744,-0.7487,0.6550,3.00,116.331506,39.950870,1.3000,79.0000,1649404153000,0.0
1649404154315,0.1405,0.3799,0.8166,3.00,-0.0213,1.9778,9.6051,3.00,-0.0316,-0.2841,-0.3873,3.00,0.3382,2.7185,9.8230,3.00,-30.1462,-5.3802,-47.6166,3.00,74.7320,0.0782,-0.0650,-0.6598,0.7445,0.00,3.00,0.0672,-0.0759,-0.7517,0.6516,3.00,116.331506,39.950870,1.3000,79.0000,1649404153000,0.0
1649404154337,0.8443,1.4309,-0.8757,3.00,0.1258,1.7664,9.6454,3.00,-0.8086,-0.7117,-0.9065,3.00,1.0911,2.8885,10.7986,3.00,-30.4756,-5.5632,-47.4824,3.00,73.5126,0.0724,-0.0664,-0.6670,0.7386,0.00,3.00,0.0537,-0.0731,-0.7587,0.6451,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154356,0.8443,1.4309,-0.8757,3.00,0.1258,1.7664,9.6454,3.00,-0.9998,-0.6432,-1.1619,3.00,-0.1000,0.3843,14.8757,3.00,-30.8050,-5.6852,-47.2628,3.00,98.1703,0.0724,-0.0664,-0.6670,0.7386,0.00,3.00,0.0537,-0.0731,-0.7587,0.6451,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154375,0.8729,1.3088,1.1085,3.00,0.2180,1.5774,9.6765,3.00,-0.9998,-0.6432,-1.1619,3.00,-0.1000,0.3843,14.8757,3.00,-31.1588,-5.7462,-46.9822,3.00,98.2020,0.0622,-0.0660,-0.6744,0.7328,0.00,3.00,0.0431,-0.0691,-0.7657,0.6380,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154394,-0.2458,-1.0950,5.1435,3.00,0.1453,1.4734,9.6942,3.00,-0.4928,0.2291,-0.8125,3.00,-1.6430,-1.3718,16.3289,3.00,-31.3540,-5.8194,-46.8480,3.00,104.7087,0.0511,-0.0635,-0.6838,0.7251,0.00,3.00,0.0417,-0.0632,-0.7745,0.6280,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154414,-1.5879,-2.8836,6.5700,3.00,-0.0547,1.5013,9.6909,3.00,0.2335,0.9468,-0.1179,3.00,-1.8907,-0.2837,12.5989,3.00,-31.4638,-5.9414,-46.8846,3.00,100.2258,0.0492,-0.0575,-0.6906,0.7193,0.00,3.00,0.0500,-0.0583,-0.7800,0.6211,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154434,-1.6995,-1.9003,2.8456,3.00,-0.1897,1.6032,9.6728,3.00,0.5670,0.6756,0.2395,3.00,-0.5740,1.4999,8.9456,3.00,-31.4150,-5.9902,-46.8724,3.00,87.5338,0.0572,-0.0513,-0.6919,0.7179,0.00,3.00,0.0587,-0.0581,-0.7798,0.6206,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154453,-1.6995,-1.9003,2.8456,3.00,-0.1897,1.6032,9.6728,3.00,0.5670,0.6756,0.2395,3.00,-0.5740,1.4999,8.9456,3.00,-31.4150,-5.9902,-46.8724,3.00,87.5338,0.0572,-0.0513,-0.6919,0.7179,0.00,3.00,0.0587,-0.0581,-0.7798,0.6206,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154473,0.8953,0.6955,-2.3114,3.00,-0.0838,1.7466,9.6495,3.00,0.2042,-0.5198,-0.2865,3.00,1.0564,2.2445,7.8862,3.00,-31.4394,-6.1854,-46.8968,3.00,72.6301,0.0693,-0.0536,-0.6892,0.7192,0.00,3.00,0.0594,-0.0670,-0.7763,0.6240,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154492,1.0438,0.4980,-1.8228,3.00,0.0126,1.7362,9.6517,3.00,-0.0707,-0.5553,-0.5321,3.00,0.7751,1.6172,9.2556,3.00,-31.4028,-6.3318,-46.7992,3.00,85.3837,0.0673,-0.0590,-0.6912,0.7171,0.00,3.00,0.0549,-0.0699,-0.7785,0.6213,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154512,0.7156,-0.0910,-0.4576,3.00,0.0592,1.6986,9.6582,3.00,-0.1917,-0.3250,-0.6078,3.00,0.5860,1.1192,10.0073,3.00,-31.3784,-6.5392,-46.8846,3.00,92.2074,0.0632,-0.0625,-0.6952,0.7133,0.00,3.00,0.0514,-0.0702,-0.7824,0.6166,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154531,0.5414,-0.5454,0.2855,3.00,0.0443,1.6550,9.6659,3.00,-0.2082,-0.0134,-0.5883,3.00,0.6039,1.1360,10.4311,3.00,-31.3296,-6.7466,-47.0066,3.00,92.8846,0.0597,-0.0632,-0.7000,0.7089,0.00,3.00,0.0502,-0.0683,-0.7868,0.6114,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154550,0.6086,-0.5047,0.7020,3.00,-0.0046,1.6308,9.6701,3.00,-0.1080,0.1576,-0.6109,3.00,0.1837,1.1647,10.1713,3.00,-31.3174,-6.9906,-47.0676,3.00,92.8713,0.0583,-0.0615,-0.7045,0.7046,0.00,3.00,0.0510,-0.0661,-0.7906,0.6066,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154570,0.2823,-0.4670,0.4394,3.00,-0.0980,1.6216,9.6712,3.00,-0.0304,0.3793,-0.5791,3.00,-0.6889,1.1396,9.3573,3.00,-31.2442,-7.1980,-47.0066,3.00,92.9271,0.0588,-0.0592,-0.7090,0.7003,0.00,3.00,0.0541,-0.0631,-0.7945,0.6016,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154589,-0.4477,-0.4903,-0.3702,3.00,-0.2397,1.6201,9.6689,3.00,0.0099,0.6310,-0.4209,3.00,-1.2060,1.2150,8.7313,3.00,-31.2320,-7.4420,-47.0920,3.00,92.4289,0.0616,-0.0558,-0.7129,0.6963,0.00,3.00,0.0595,-0.0590,-0.7979,0.5969,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154609,-0.8220,-0.4434,-0.9817,3.00,-0.3819,1.6493,9.6594,3.00,0.1602,0.6591,-0.2065,3.00,-0.9714,1.7429,7.9735,3.00,-31.0856,-7.6860,-47.1408,3.00,87.4716,0.0665,-0.0510,-0.7155,0.6936,0.00,3.00,0.0660,-0.0561,-0.8000,0.5937,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154628,-0.4849,0.0271,-1.7163,3.00,-0.4842,1.7078,9.6447,3.00,0.2915,0.4844,-0.0996,3.00,-0.4914,2.4516,7.3343,3.00,-30.7806,-7.8812,-47.2994,3.00,78.6429,0.0727,-0.0471,-0.7164,0.6923,0.00,3.00,0.0719,-0.0555,-0.8005,0.5924,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154648,0.0625,0.6656,-2.3282,3.00,-0.5520,1.7796,9.6280,3.00,0.3416,0.3207,-0.1093,3.00,-0.5572,2.6539,7.6503,3.00,-30.3780,-8.1130,-47.5434,3.00,78.0957,0.0786,-0.0457,-0.7163,0.6918,0.00,3.00,0.0769,-0.0565,-0.8005,0.5917,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154667,0.0655,0.7888,-1.9838,3.00,-0.6210,1.8601,9.6086,3.00,0.3832,0.3341,-0.0745,3.00,-1.0899,2.5689,7.6623,3.00,-29.9022,-8.3570,-47.7630,3.00,81.1784,0.0836,-0.0459,-0.7162,0.6913,0.00,3.00,0.0822,-0.0578,-0.8006,0.5907,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154687,-0.4042,0.6277,-1.9435,3.00,-0.6845,1.9377,9.5889,3.00,0.3654,0.3164,0.0415,3.00,-1.3126,2.6670,7.7258,3.00,-29.4264,-8.7108,-48.0070,3.00,81.6861,0.0836,-0.0459,-0.7162,0.6913,0.00,3.00,0.0822,-0.0578,-0.8006,0.5907,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154706,-0.4042,0.6277,-1.9435,3.00,-0.6845,1.9377,9.5889,3.00,0.3654,0.3164,0.0415,3.00,-1.3126,2.6670,7.7258,3.00,-28.9872,-9.0036,-48.2022,3.00,81.8897,0.0891,-0.0465,-0.7158,0.6911,0.00,3.00,0.0872,-0.0592,-0.8005,0.5900,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154725,-0.5792,0.6601,-1.8546,3.00,-0.7327,2.0051,9.5715,3.00,0.3044,0.2615,0.1668,3.00,-1.6561,2.6682,8.3147,3.00,-28.6700,-9.2964,-48.3608,3.00,84.3904,0.0943,-0.0470,-0.7145,0.6916,0.00,3.00,0.0913,-0.0604,-0.7998,0.5902,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154745,-0.8934,0.5974,-1.2445,3.00,-0.7624,2.0700,9.5553,3.00,0.2842,0.1949,0.3219,3.00,-1.8297,2.6730,9.1155,3.00,-28.3406,-9.5892,-48.4096,3.00,86.3848,0.0987,-0.0475,-0.7125,0.6931,0.00,3.00,0.0947,-0.0620,-0.7983,0.5916,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154764,-1.0669,0.5268,-0.4259,3.00,-0.7626,2.1456,9.5386,3.00,0.3355,0.0702,0.4398,3.00,-1.6011,2.7592,9.8385,3.00,-28.1210,-9.8454,-48.4828,3.00,86.6629,0.1023,-0.0485,-0.7095,0.6956,0.00,3.00,0.0973,-0.0648,-0.7958,0.5942,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154784,-0.8600,0.5291,0.3121,3.00,-0.7406,2.2289,9.5212,3.00,0.3758,-0.0214,0.4869,3.00,-1.1162,2.7831,10.1091,3.00,-27.9746,-10.0650,-48.5072,3.00,86.1881,0.1053,-0.0507,-0.7057,0.6988,0.00,3.00,0.0993,-0.0685,-0.7927,0.5975,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154803,-0.3886,0.4871,0.5936,3.00,-0.7270,2.2939,9.5068,3.00,0.2879,0.0348,0.4759,3.00,-0.9870,2.6000,10.2970,3.00,-27.8648,-10.2236,-48.5316,3.00,87.8537,0.1079,-0.0540,-0.7019,0.7020,0.00,3.00,0.1011,-0.0712,-0.7896,0.6010,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154823,-0.2559,0.2743,0.7846,3.00,-0.7301,2.3226,9.4996,3.00,0.1064,0.1326,0.4997,3.00,-1.3604,2.5258,10.4478,3.00,-27.8038,-10.2724,-48.5926,3.00,89.3113,0.1100,-0.0564,-0.6981,0.7053,0.00,3.00,0.1025,-0.0718,-0.7866,0.6046,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154842,-0.6460,0.2044,0.9280,3.00,-0.7131,2.3171,9.5023,3.00,-0.0713,0.0397,0.5779,3.00,-1.2922,2.4779,10.5472,3.00,-27.8282,-10.2114,-48.5682,3.00,89.5989,0.1115,-0.0567,-0.6941,0.7089,0.00,3.00,0.1020,-0.0715,-0.7835,0.6088,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154861,-0.6475,0.1835,1.0103,3.00,-0.6432,2.2889,9.5141,3.00,-0.1825,-0.2364,0.5614,3.00,-0.3801,2.3283,11.7802,3.00,-27.9014,-10.1504,-48.5072,3.00,91.4331,0.1111,-0.0564,-0.6898,0.7132,0.00,3.00,0.0987,-0.0720,-0.7799,0.6139,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154881,0.2072,0.0647,2.2210,3.00,-0.5852,2.2557,9.5257,3.00,-0.1862,-0.1869,0.4221,3.00,-0.8062,1.6699,12.1884,3.00,-27.9258,-9.9430,-48.5072,3.00,96.5101,0.1078,-0.0574,-0.6860,0.7173,0.00,3.00,0.0957,-0.0719,-0.7767,0.6183,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154900,-0.1779,-0.5528,2.6097,3.00,-0.6253,2.2122,9.5334,3.00,-0.2277,0.3305,0.5370,3.00,-2.5958,0.9098,11.4438,3.00,-27.9258,-9.9430,-48.5072,3.00,100.0587,0.1047,-0.0579,-0.6833,0.7203,0.00,3.00,0.0961,-0.0685,-0.7747,0.6212,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154919,-0.1779,-0.5528,2.6097,3.00,-0.6253,2.2122,9.5334,3.00,-0.2277,0.3305,0.5370,3.00,-2.5958,0.9098,11.4438,3.00,-27.9624,-9.6502,-48.5316,3.00,99.6190,0.1047,-0.0579,-0.6833,0.7203,0.00,3.00,0.0961,-0.0685,-0.7747,0.6212,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154938,-2.3301,-1.0640,0.4746,3.00,-0.7319,2.1623,9.5373,3.00,-0.1147,0.2364,1.1594,3.00,-2.7466,1.5801,9.1275,3.00,-27.9624,-9.2842,-48.6170,3.00,94.0159,0.1073,-0.0481,-0.6725,0.7307,0.00,3.00,0.0998,-0.0615,-0.7645,0.6339,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154958,-2.1958,-0.6117,-0.4712,3.00,-0.5478,2.1797,9.5456,3.00,0.0215,-0.7275,1.1771,3.00,-1.5915,1.6052,9.4064,3.00,-27.9624,-8.8694,-48.7146,3.00,92.4871,0.1077,-0.0463,-0.6640,0.7385,0.00,3.00,0.0940,-0.0669,-0.7561,0.6442,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154977,-1.3463,-0.5877,-0.2032,3.00,-0.2439,2.1811,9.5579,3.00,-0.0237,-1.3439,1.0415,3.00,-0.5764,1.3886,10.3772,3.00,-28.0844,-8.3936,-48.7146,3.00,93.8794,0.1026,-0.0528,-0.6560,0.7459,0.00,3.00,0.0830,-0.0761,-0.7487,0.6533,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404154997,-0.6030,-0.7587,0.7513,3.00,0.0265,2.1351,9.5714,3.00,-0.2216,-1.1863,0.9029,3.00,-0.0281,0.7434,12.2614,3.00,-28.4992,-7.8324,-48.4828,3.00,99.6953,0.0929,-0.0637,-0.6497,0.7518,0.00,3.00,0.0717,-0.0828,-0.7431,0.6601,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155016,-0.1683,-1.3442,2.6117,3.00,0.1392,2.0734,9.5840,3.00,-0.2582,-0.3745,0.9218,3.00,0.0880,0.3424,12.8228,3.00,-28.9384,-7.2468,-48.3242,3.00,101.7484,0.0825,-0.0720,-0.6442,0.7570,0.00,3.00,0.0659,-0.0838,-0.7387,0.6656,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155036,-0.1683,-1.3442,2.6117,3.00,0.1392,2.0734,9.5840,3.00,-0.1581,0.3702,0.9810,3.00,0.0880,0.3424,12.8228,3.00,-29.3288,-6.6124,-48.1168,3.00,100.3969,0.0825,-0.0720,-0.6442,0.7570,0.00,3.00,0.0659,-0.0838,-0.7387,0.6656,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155055,-0.0203,-1.7026,3.1496,3.00,0.1074,2.0282,9.5940,3.00,-0.1581,0.3702,0.9810,3.00,0.4686,1.0247,10.8022,3.00,-29.7070,-6.0146,-47.9704,3.00,92.7893,0.0770,-0.0737,-0.6381,0.7626,0.00,3.00,0.0662,-0.0804,-0.7333,0.6718,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155075,0.4571,-0.9910,1.1176,3.00,0.0114,1.9983,9.6009,3.00,-0.1159,0.6842,0.8864,3.00,1.1198,1.7249,8.7373,3.00,-29.9754,-5.3436,-47.8728,3.00,78.9600,0.0769,-0.0702,-0.6309,0.7688,0.00,3.00,0.0695,-0.0752,-0.7266,0.6794,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155095,1.2089,-0.2644,-0.9472,3.00,-0.0883,1.9732,9.6057,3.00,-0.1281,0.6671,0.6359,3.00,0.9606,2.1679,7.2062,3.00,-30.2316,-4.6726,-47.7874,3.00,66.6724,0.0794,-0.0647,-0.6238,0.7748,0.00,3.00,0.0731,-0.0701,-0.7200,0.6865,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155114,1.1148,0.2146,-2.4725,3.00,-0.1531,1.9397,9.6117,3.00,-0.1923,0.4441,0.4368,3.00,0.1718,2.0122,6.6580,3.00,-30.4390,-4.0260,-47.7142,3.00,70.7994,0.0820,-0.0593,-0.6182,0.7794,0.00,3.00,0.0748,-0.0660,-0.7150,0.6920,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155134,0.3641,0.0981,-3.0128,3.00,-0.1913,1.9037,9.6182,3.00,-0.2063,0.2792,0.3903,3.00,-0.2604,1.5825,7.3307,3.00,-30.5000,-3.4404,-47.7264,3.00,78.6351,0.0830,-0.0552,-0.6142,0.7829,0.00,3.00,0.0752,-0.0629,-0.7115,0.6958,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155153,-0.0421,-0.3157,-2.3306,3.00,-0.2173,1.8901,9.6203,3.00,-0.0817,0.2193,0.4563,3.00,-0.3262,1.6591,7.7090,3.00,-30.2560,-2.8914,-47.9094,3.00,77.8116,0.0830,-0.0521,-0.6107,0.7858,0.00,3.00,0.0759,-0.0611,-0.7085,0.6989,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155173,-0.1120,-0.2635,-1.9376,3.00,-0.2135,1.9163,9.6152,3.00,0.1180,0.0751,0.4985,3.00,0.2580,2.0996,7.6886,3.00,-29.9022,-2.4400,-48.0802,3.00,69.5152,0.0835,-0.0502,-0.6069,0.7888,0.00,3.00,0.0771,-0.0618,-0.7049,0.7024,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155192,0.4173,0.1159,-1.9370,3.00,-0.1590,1.9791,9.6036,3.00,0.2976,-0.1875,0.3879,3.00,0.9678,2.6922,7.7078,3.00,-29.6216,-2.0496,-48.3364,3.00,57.3456,0.0847,-0.0508,-0.6028,0.7918,0.00,3.00,0.0777,-0.0657,-0.7008,0.7060,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155212,1.0486,0.6355,-1.8946,3.00,-0.0807,2.0538,9.5888,3.00,0.3508,-0.3341,0.1747,3.00,0.8325,2.7652,8.2285,3.00,-29.4142,-1.7568,-48.4950,3.00,59.1366,0.0859,-0.0546,-0.5994,0.7940,0.00,3.00,0.0779,-0.0709,-0.6978,0.7085,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155231,0.8850,0.6444,-1.3540,3.00,-0.0524,2.1191,9.5748,3.00,0.3080,-0.1051,0.0739,3.00,0.0437,2.1691,8.9874,3.00,-29.3410,-1.6958,-48.5072,3.00,71.4531,0.0866,-0.0600,-0.5976,0.7948,0.00,3.00,0.0794,-0.0743,-0.6967,0.7090,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155251,0.1219,0.0000,-0.5812,3.00,-0.0782,2.1679,9.5637,3.00,0.2439,0.1710,0.1643,3.00,-0.2616,2.0242,8.9467,3.00,-29.2800,-1.6470,-48.4340,3.00,73.8520,0.0886,-0.0631,-0.5965,0.7952,0.00,3.00,0.0822,-0.0751,-0.6963,0.7091,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155270,-0.1751,-0.1720,-0.6124,3.00,-0.0865,2.1958,9.5573,3.00,0.1413,0.0782,0.1778,3.00,0.3094,2.4156,9.1814,3.00,-29.2556,-1.6714,-48.4584,3.00,68.3637,0.0915,-0.0634,-0.5948,0.7962,0.00,3.00,0.0837,-0.0756,-0.6948,0.7104,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155290,0.3397,0.1925,-0.3702,3.00,-0.0303,2.2230,9.5513,3.00,0.1315,-0.2706,0.0299,3.00,0.5943,2.4611,10.9662,3.00,-29.3166,-1.6714,-48.4096,3.00,70.7910,0.0930,-0.0637,-0.5932,0.7971,0.00,3.00,0.0828,-0.0785,-0.6930,0.7118,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155309,0.5552,0.1900,1.4185,3.00,0.0391,2.2694,9.5404,3.00,0.2396,-0.3519,-0.0538,3.00,0.3609,2.1559,11.4270,3.00,-29.4264,-1.8178,-48.3242,3.00,75.2610,0.0925,-0.0669,-0.5930,0.7971,0.00,3.00,0.0821,-0.0827,-0.6928,0.7117,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155329,0.2886,-0.1559,1.8801,3.00,0.0722,2.3079,9.5309,3.00,0.2115,-0.1594,0.0092,3.00,0.1897,2.3271,10.5867,3.00,-29.5850,-2.0740,-48.2144,3.00,73.6292,0.0922,-0.0712,-0.5936,0.7963,0.00,3.00,0.0822,-0.0854,-0.6934,0.7107,3.00,116.331522,39.950873,1.3300,78.2000,1649404154000,0.0
1649404155348,0.1129,0.0023,1.0377,3.00,0.0766,2.3197,9.5280,3.00,0.0667,0.0012,0.0874,3.00,0.1371,2.8981,9.7069,3.00,-29.6948,-2.2326,-48.0070,3.00,68.0181,0.0928,-0.0738,-0.5936,0.7960,0.00,3.00,0.0825,-0.0860,-0.6936,0.7105,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155367,0.0382,0.5930,0.1518,3.00,0.0986,2.2996,9.5327,3.00,-0.1147,-0.0855,0.1069,3.00,0.5967,3.2284,8.7373,3.00,-29.8046,-2.3424,-47.8606,3.00,60.4308,0.0932,-0.0743,-0.5928,0.7965,0.00,3.00,0.0810,-0.0860,-0.6929,0.7113,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155387,0.3955,1.0095,-0.8336,3.00,0.2009,2.2144,9.5513,3.00,-0.4659,-0.5437,-0.1405,3.00,1.4885,3.5900,9.6482,3.00,-29.9998,-2.3546,-47.7996,3.00,54.9721,0.0918,-0.0745,-0.5921,0.7972,0.00,3.00,0.0743,-0.0866,-0.6922,0.7126,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155406,0.3955,1.0095,-0.8336,3.00,0.2009,2.2144,9.5513,3.00,-0.4659,-0.5437,-0.1405,3.00,1.4885,3.5900,9.6482,3.00,-29.9998,-2.3546,-47.7996,3.00,54.9721,0.0918,-0.0745,-0.5921,0.7972,0.00,3.00,0.0743,-0.0866,-0.6922,0.7126,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155425,0.2416,-0.1158,2.7403,3.00,0.3156,1.9832,9.5988,3.00,-0.5203,-0.0727,-0.3732,3.00,0.5584,1.8746,12.3739,3.00,-30.5366,-2.3546,-47.4336,3.00,80.0654,0.0850,-0.0762,-0.5938,0.7965,0.00,3.00,0.0653,-0.0863,-0.6941,0.7117,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155445,0.2416,-0.1158,2.7403,3.00,0.3156,1.9832,9.5988,3.00,-0.5203,-0.0727,-0.3732,3.00,-1.0672,-0.0395,14.0258,3.00,-30.6830,-2.3058,-47.3360,3.00,94.0689,0.0757,-0.0774,-0.5983,0.7939,0.00,3.00,0.0609,-0.0830,-0.6991,0.7076,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155464,-1.2591,-2.0074,4.3646,3.00,0.1908,1.9570,9.6075,3.00,-0.0585,0.6304,0.1564,3.00,-1.7423,0.0335,11.5886,3.00,-30.7440,-2.1594,-47.2872,3.00,93.1175,0.0711,-0.0744,-0.6021,0.7918,0.00,3.00,0.0641,-0.0777,-0.7026,0.7045,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155484,-1.8342,-1.9599,1.9236,3.00,0.0913,1.9808,9.6041,3.00,0.1852,0.5614,0.5070,3.00,-1.2168,1.3132,8.6954,3.00,-30.7928,-1.9032,-47.2872,3.00,83.2065,0.0740,-0.0684,-0.6015,0.7925,0.00,3.00,0.0687,-0.0748,-0.7009,0.7060,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155503,-1.3343,-0.7065,-0.9583,3.00,0.1168,2.0081,9.5981,3.00,0.1553,-0.0586,0.4997,3.00,-0.1670,2.2313,7.5582,3.00,-30.8660,-1.6592,-47.2750,3.00,70.0269,0.0783,-0.0647,-0.5978,0.7952,0.00,3.00,0.0693,-0.0763,-0.6962,0.7104,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155523,-0.4131,0.2204,-2.0846,3.00,0.2449,2.0014,9.5971,3.00,-0.0457,-0.6072,0.2450,3.00,0.4507,1.9871,8.0071,3.00,-31.0368,-1.4396,-47.2140,3.00,69.9171,0.0790,-0.0663,-0.5940,0.7978,0.00,3.00,0.0649,-0.0804,-0.6922,0.7143,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155542,0.0716,0.0405,-1.6364,3.00,0.3776,1.9389,9.6056,3.00,-0.3242,-0.6585,0.0495,3.00,-0.1778,1.2677,9.2400,3.00,-31.0368,-1.4396,-47.2140,3.00,81.2645,0.0749,-0.0712,-0.5924,0.7990,0.00,3.00,0.0581,-0.0829,-0.6910,0.7157,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155562,-0.6234,-0.5800,-0.4173,3.00,0.4440,1.8409,9.6221,3.00,-0.4788,-0.3286,0.1161,3.00,-0.4112,0.8032,10.3509,3.00,-31.2320,-0.7320,-47.2506,3.00,85.1206,0.0683,-0.0747,-0.5926,0.7991,0.00,3.00,0.0520,-0.0819,-0.6916,0.7157,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155581,-0.8330,-0.9462,0.6719,3.00,0.4202,1.7426,9.6414,3.00,-0.4580,0.1509,0.2792,3.00,0.0868,1.2856,9.9367,3.00,-31.2320,-0.3904,-47.2384,3.00,79.5057,0.0622,-0.0744,-0.5924,0.7997,0.00,3.00,0.0492,-0.0775,-0.6917,0.7163,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
1649404155600,-0.2853,-0.3632,0.2372,3.00,0.3706,1.6423,9.6611,3.00,-0.4861,0.2841,0.2364,3.00,0.5010,1.9823,8.5266,3.00,-31.2686,-0.0732,-47.1774,3.00,69.3695,0.0591,-0.0703,-0.5908,0.8016,0.00,3.00,0.0475,-0.0719,-0.6901,0.7186,3.00,116.331537,39.950877,1.3600,71.5000,1649404155000,0.0
